,sessionId,itemInSession,userId,firstName,lastName,gender,level,location,artist,song,length
3253,224,1,49,Chloe,Cuevas,F,free,"San Francisco-Oakland-Hayward, CA",DeGarmo & Key,I'm Accepted (The Pledge Album Version),236.48608
3254,232,1,26,Ryan,Smith,M,free,"San Jose-Sunnyvale-Santa Clara, CA",Extrawelt,Stammgast,338.23302
3255,129,0,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Powderfinger,My Happiness,276.68853
3256,129,1,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Radiohead,Black Star,247.06567
3257,242,0,28,Brantley,West,M,free,"Portland-Vancouver-Hillsboro, OR-WA",Kid Cudi Vs Crookers,Day 'N' Nite,162.97751
3258,129,2,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Three Days Grace,Just Like You,186.90567
3259,129,3,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Monty Python,Comfy Chair (The Final Rip Off Remix),15.85587
3260,129,4,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Rise Against,Long Forgotten Sons,241.55383
3261,129,5,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Jimmy Eat World,The Middle,166.00771
3262,129,6,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Rise Against,Under The Knife,165.14567
3263,129,7,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Chaka Khan,Ain't Nobody (Album Version),280.86812
3264,129,8,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Paper Lace,The Night Chicago Died,192.07791
3265,129,9,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Pixies,Break My Body,113.78893
3266,129,10,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Wolfgang Gartner,Fire Power,415.97342
3267,59,0,60,Devin,Larson,M,free,"Tampa-St. Petersburg-Clearwater, FL",No Doubt,Sometimes,269.73995
3268,129,11,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Lonely Island / Julian Casablancas,Boombox,192.9922
3269,129,12,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Eminem,The Real Slim Shady,284.18567
3270,222,0,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Martin Gore,By This River,241.10975
3271,129,13,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Animals,For Miss Caulker (1999 Digital Remaster),242.05016
3272,222,1,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Florence + The Machine,You've Got The Love,168.64608
3273,129,14,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Hot Water Music,The Sense,157.85751
3274,222,2,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Bill Withers,Make Love To Your Mind,383.73832
3275,129,15,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",311,Eons,194.32444
3276,129,16,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Bloc Party,The Pioneers,215.11791
3277,222,3,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Nino Bravo,Amanecer,218.48771
3278,129,17,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",JosÃÂ© GonzÃÂ¡lez,The Nest,143.93424
3279,222,4,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Taking Back Sunday,This Photograph Is Proof {I Know You Know] (Album Version),249.99138
3280,129,18,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Jack Johnson,Better Together,207.64689
3281,222,5,95,Sara,Johnson,F,paid,"Winston-Salem, NC",The Rolling Stones,Stop Breaking Down,274.1024
3282,129,19,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Euge Groove,Tenderly,265.482
3283,254,0,80,Tegan,Levine,F,free,"Portland-South Portland, ME",School Of Seven Bells,Chain,262.37342
3284,222,6,95,Sara,Johnson,F,paid,"Winston-Salem, NC",P!nk,Glitter In The Air,227.02975
3285,129,20,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Nancy Wilson,I Believe In You,122.77506
3286,129,21,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Enrique Iglesias,Ring My Bells,235.17995
3287,222,7,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Katie Melua,Scary Films,242.83383
3288,129,22,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Harmonia,Sehr kosmisch,655.77751
3289,222,8,95,Sara,Johnson,F,paid,"Winston-Salem, NC",The RH Factor,Hold On,233.35138
3290,267,1,49,Chloe,Cuevas,F,free,"San Francisco-Oakland-Hayward, CA",Moose,Do You Remember,490.21342
3291,222,9,95,Sara,Johnson,F,paid,"Winston-Salem, NC",KATAKLYSM,In Shadows And Dust,162.92526
3292,222,10,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Lily Allen,Everybody's Changing,159.84281
3293,222,11,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Florence + The Machine,Cosmic Love,258.55955
3294,129,23,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Placebo,Taste In Men,254.45832
3295,267,2,49,Chloe,Cuevas,F,free,"San Francisco-Oakland-Hayward, CA",DJ Dizzy,Sexy Bitch,221.1522
3296,222,12,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Camera Obscura,Anti-Western,188.02893
3297,129,24,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Nick Cave & The Bad Seeds,Spell,265.27302
3298,267,3,49,Chloe,Cuevas,F,free,"San Francisco-Oakland-Hayward, CA",Queens Of The Stone Age,God Is On The Radio,364.90404
3299,222,13,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Linkin Park,Bleed It Out [Live At Milton Keynes],494.99383
3300,129,25,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Dwight Yoakam,You're The One,239.3073
3301,267,4,49,Chloe,Cuevas,F,free,"San Francisco-Oakland-Hayward, CA",mewithoutYou,Bullet To Binary (Pt. Two),311.562
3302,129,27,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",The New Pornographers,All The Things That Go To Make Heaven And Earth,189.02159
3303,222,14,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Edward Sharpe & The Magnetic Zeros,Home,306.31138
3304,129,28,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Diego Torres,SueÃÂ±os,227.18649
3305,129,29,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Francisca Valenzuela,MuÃÂ©rdete la lengua,174.70649
3306,222,15,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Pendulum,The Other Side (album version),315.71546
3307,129,30,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Local Natives,Shape Shifter,330.89261
3308,222,16,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Daft Punk,Emotion,416.522
3309,129,31,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Soda Stereo,Danza Rota,211.61751
3310,129,32,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Cardigans,Lovefool,198.21669
3311,222,17,95,Sara,Johnson,F,paid,"Winston-Salem, NC",ETERNAL FEATURING BEBE WINANS,I Wanna Be The Only One,218.40934
3312,129,34,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Kings Of Leon,Revelry,201.79546
3313,222,18,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Julie Doiron,Me and My Friend,165.92934
3314,269,2,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Kinky,Cornman,211.90485
3315,129,35,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",LU,Una Confusion,321.54077
3316,222,19,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Tub Ring,Invalid,233.69098
3317,269,3,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Nickel Creek,The Lighthouse's Tale,301.40036
3318,222,20,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Massive Attack,One Love,288.65261
3319,129,36,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Cut Copy,Strangers In The Wind,283.76771
3320,269,4,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Straylight Run,Existentialism On Prom Night (Album Version),241.44934
3321,222,21,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Albert Hammond,Echame A Mi La Culpa,177.78893
3322,129,37,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Hercules And Love Affair,Blind (Full Album Version),376.29342
3323,269,7,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Left Lane Cruiser,Amerika,183.27465
3324,222,22,95,Sara,Johnson,F,paid,"Winston-Salem, NC",UB40,Come Back Darling,185.10322
3325,269,8,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Amon Amarth,Fate Of Norns,357.22404
3326,222,23,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Queensryche,Silent Lucidity (2002 Digital Remaster),347.81995
3327,269,9,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Winds Of Plague,Reloaded,148.08771
3328,222,24,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Jackson 5,Ben,174.10567
3329,269,10,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Feist,My Moon My Man,184.94649
3330,222,25,95,Sara,Johnson,F,paid,"Winston-Salem, NC",JosÃÂ© Gonzalez,Heartbeats,158.48444
3331,269,11,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Flobots,Handlebars (UK Radio Edit),205.68771
3332,222,26,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Teriyaki Boyz,Heartbreaker,253.77914
3333,269,12,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Dwight Yoakam,You're The One,239.3073
3334,222,27,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Young Money featuring Lloyd,BedRock (Radio Edit) (feat.Lloyd),196.33587
3335,269,13,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",The Pussycat Dolls,When I Grow Up,245.18485
3336,222,28,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Koopsta Knicca,Top Secret,206.78485
3337,222,29,95,Sara,Johnson,F,paid,"Winston-Salem, NC",The Knack,Let Me Out,141.58322
3338,269,14,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",The Prodigy,Omen,215.77098
3339,222,30,95,Sara,Johnson,F,paid,"Winston-Salem, NC",ZZ Top,Avalon Hideaway (LP Version),187.8722
3340,269,15,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Caifanes,Cuentame Tu Vida,263.33995
3341,222,31,95,Sara,Johnson,F,paid,"Winston-Salem, NC",Britt Nicole,Like A Star,232.85506
3342,269,19,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Jimmy Buffett,He Went To Paris,209.00526
3343,269,20,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Counting Crows,Mr. Jones,272.79628
3344,269,21,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",8Ball & MJG,Intro (Explicit Album Version),48.14322
3345,269,22,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",SinÃÂ©ad O'Connor,I Want Your (Hands On Me),282.51383
3346,269,23,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Vince Guaraldi Trio,Christmastime Is Here,368.29995
3347,269,24,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",B*Witched,C'est La Vie,172.06812
3348,269,25,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Gyptian,Love Against the Wall,211.04281
3349,269,26,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",The Ataris,I Won't Spend Another Night Alone,179.722
3350,269,27,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Adam Green,You Get So Lucky,143.49016
3351,269,28,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Marilyn Manson,Personal Jesus,247.01342
3352,269,29,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Bobby Blue Bland,I Pity the Fool,141.13914
3353,269,30,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",David Banner,Play,232.75057
3354,269,31,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",We The Kings featuring Demi Lovato,We'll Be A Dream (featuring Demi Lovato),231.78404
3355,269,32,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Emiliana Torrini,Birds,383.50322
3356,83,0,84,Shakira,Hunt,F,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Garbage,Temptation Waits,277.39383
3357,269,33,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Linkin Park,New Divide (Album Version),268.61669
3358,83,1,84,Shakira,Hunt,F,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Darius Rucker,It Won't Be Like This For Long,217.44281
3359,83,2,84,Shakira,Hunt,F,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",The Strokes,Killing Lies,230.1122
3360,269,34,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Los Bunkers,Te Vistes Y Te Vas,209.97179
3361,269,36,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Ween,I'm Holding You (LP Version),242.59873
3362,83,3,84,Shakira,Hunt,F,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Weird Al"" Yankovic","White & Nerdy (Parody of ""Ridin'"" by Chamillionaire featuring Krayzie Bone)",170.21342
3363,83,4,84,Shakira,Hunt,F,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",The Moody Blues,Tuesday Afternoon,258.71628
3364,269,37,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",DESTRUCTION,Dictators Of Cruelty,226.97751
3365,269,38,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Carla Bruni,Quelqu'un M'a Dit (Album Version),163.02975
3366,269,39,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",En Vogue,Don't Let Go (Love),289.01832
3367,269,40,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Eminem,Mockingbird,250.8273
3368,269,45,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Showbread,The Missing Wife,287.29424
3369,269,46,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Tracie Spencer,My First Broken Heart,272.45669
3370,269,47,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",BeyoncÃÂ©,Halo,261.74649
3371,269,48,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Jack Johnson,Better Together,207.64689
3372,269,49,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Michael BublÃÂ©,Smile (Live),226.0371
3373,269,50,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Epica,Martyr of the Free Word,303.20281
3374,269,51,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",A Silent Film,You Will Leave a Mark,222.45832
3375,269,52,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",BjÃÂ¶rk,Undo,348.57751
3376,269,53,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Vampire Weekend,Cape Cod Kwassa Kwassa (Album),214.7522
3377,269,54,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Rammstein,BÃÂ¼ck Dich,201.50812
3378,269,55,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Junkie XL,Broken (featuring Grant Nicholas) (Album Version),221.77914
3379,269,56,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Third Eye Blind,Company,232.77669
3380,269,57,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Evanescence,Bring Me To Life,236.12036
3381,269,58,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Jack Johnson,Cupid,65.802
3382,269,59,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Fergie,Clumsy,240.48281
3383,269,61,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Lily Allen,LDN,189.98812
3384,269,62,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",The Black Seeds,Dance Dance,257.98485
3385,269,63,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Cassie,Call U Out (Album Version),212.1922
3386,269,64,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",The Rolling Stones,Too Tough (1994 Digital Remaster),231.78404
3387,269,65,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Eminem,Without Me,251.55873
3388,269,66,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Creedence Clearwater Revival,Sweet Hitch-Hiker,175.80363
3389,269,67,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Heltah Skeltah,Place To Be (Explicit),165.642
3390,269,68,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Redman,Pick It Up,251.53261
3391,269,69,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Camila,Alejate De Mi,258.53342
3392,268,1,26,Ryan,Smith,M,free,"San Jose-Sunnyvale-Santa Clara, CA",Pearl Jam,Encore Break,67.44771
3393,268,2,26,Ryan,Smith,M,free,"San Jose-Sunnyvale-Santa Clara, CA",Faith No More,Last Cup Of Sorrow,249.86077
3394,269,70,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Liquid Tension Experiment,Paradigm Shift,535.35302
3395,269,71,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Fleetwood Mac,World Turning (LP Version),265.92608
3396,90,1,91,Jayden,Bell,M,free,"Dallas-Fort Worth-Arlington, TX",Creedence Clearwater Revival,Midnight Special,253.90975
3397,269,72,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",The Ruts,West One (Shine On Me),338.96444
3398,90,2,91,Jayden,Bell,M,free,"Dallas-Fort Worth-Arlington, TX",Steve Miller Band,The Joker,263.96689
3399,263,0,32,Lily,Burns,F,free,"New York-Newark-Jersey City, NY-NJ-PA",The Kingstonians,Winey Winey,172.90404
3400,269,73,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Staind,Everything Changes (Album Version),239.5424
3401,90,3,91,Jayden,Bell,M,free,"Dallas-Fort Worth-Arlington, TX",Bon Jovi,It's My Life,224.522
3402,269,74,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Chris Brown featuring T-Pain,Kiss Kiss,250.67057
3403,23,0,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Regina Spektor,The Calculation (Album Version),191.08526
3404,269,75,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Lamb,Feela,1031.75791
3405,23,1,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Octopus Project,All Of The Champs That Ever Lived,250.95791
3406,23,2,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Tegan And Sara,So Jealous,180.06159
3407,23,3,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Dragonette,Okay Dolores,153.39057
3408,23,4,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Lil Wayne / Eminem,Drop The World,229.58975
3409,23,5,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Soulja Boy Tell'em,Let Me Get Em,201.11628
3410,147,0,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Audio Adrenaline,Free Ride,202.52689
3411,23,6,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Bodo Wartke,Liebeslied (Sprachen: Deutsch_ Englisch_ FranzÃÂ¶sisch_ Italienisch_ Spanisch_ HollÃÂ¤ndisch_ Japanisch_ Russisch_ Griechisch_ Klingonisch_ Hessisch),645.27628
3412,269,76,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Prince & The New Power Generation [with Eric Leeds on Flute],Gett Off,272.63955
3413,147,1,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",The Format,Inches And Falling (I Love_ Love),208.24771
3414,219,1,101,Jayden,Fox,M,free,"New Orleans-Metairie, LA",Black Eyed Peas,Pump It,214.93506
3415,147,2,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Wilco,Heavy metal drummer,188.83873
3416,269,77,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",NOFX,Monosyllabic Girl,54.59546
3417,274,1,49,Chloe,Cuevas,F,free,"San Francisco-Oakland-Hayward, CA",Cabaret Voltaire,Playing For Time,430.602
3418,269,78,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Air,Venus,244.50567
3419,147,3,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Coldplay,Til Kingdom Come,249.75628
3420,269,79,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Rosana,Llegaremos a tiempo,330.1873
3421,23,7,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Evanescence,Bring Me To Life,237.11302
3422,147,4,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Frumpies,Fuck Kitty,134.47791
3423,208,0,75,Joseph,Gutierrez,M,free,"Columbia, SC",Plies,Somebody (Loves You) (Explicit Album Version),278.22975
3424,147,5,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",TitÃÂ£s,PolÃÂ­cia,131.00363
3425,23,8,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Van Halen,Good Enough,243.17342
3426,269,82,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Snow Patrol,Engines,307.59138
3427,147,6,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Kiss,I Was Made For Lovin' You,268.30322
3428,23,9,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Academy Is...,Paper Chase (Album Version),209.76281
3429,147,7,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",The Prodigy,Weather Experience (Top Buzz Remix)(Remastered),414.11873
3430,269,85,44,Aleena,Kirby,F,paid,"Waterloo-Cedar Falls, IA",Bill Withers,Make Love To Your Mind,383.73832
3431,23,10,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Dwight Yoakam,You're The One,239.3073
3432,23,11,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Far East Movement featuring Wiz Khalifa and Bionik,Lowridin,265.50812
3433,147,8,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Deep Dish,Sacramento (Club Mix Edit),439.92771
3434,23,12,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Amon Amarth,The Hero,238.52363
3435,147,9,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Jim White,Still Waters,396.22485
3436,23,13,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Modest Mouse,The Good Times Are Killing Me,259.47383
3437,23,14,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Bad Company,Morning Sun,246.96118
3438,147,10,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Five Iron Frenzy,Canada,236.09424
3439,23,16,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Bodyrox,Yeah Yeah,490.78812
3440,147,11,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Louise Attaque,Est-ce que tu m'aimes encore ?,177.76281
3441,147,12,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",The Pussycat Dolls / Busta Rhymes,Don't Cha,272.14322
3442,255,0,73,Jacob,Klein,M,paid,"Tampa-St. Petersburg-Clearwater, FL",Thursday,Signals Over The Air,250.17424
3443,23,17,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Alberto Plaza,Yo Te Seguire (vivo),291.5522
3444,272,1,10,Sylvie,Cruz,F,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Amy Winehouse,You Know I'm No Good,202.73587
3445,147,13,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Musiq / DJ Aktive / Carol Riddick,Soulstar,162.7424
3446,255,1,73,Jacob,Klein,M,paid,"Tampa-St. Petersburg-Clearwater, FL",Eels,Guest List,193.27955
3447,147,14,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Dwight Yoakam,You're The One,239.3073
3448,23,18,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",matchbox twenty,3AM (LP Version),225.95873
3449,255,2,73,Jacob,Klein,M,paid,"Tampa-St. Petersburg-Clearwater, FL",Coldplay,The Scientist,311.27465
3450,147,15,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Scissor Sisters,Take Your Mama,271.85587
3451,23,19,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Rob Zombie,Dragula,222.9024
3452,255,3,73,Jacob,Klein,M,paid,"Tampa-St. Petersburg-Clearwater, FL",Rilo Kiley,A Better Son/Daughter,279.06567
3453,23,20,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Klaus Doldinger's Passport,Fairy Tale,460.43383
3454,147,16,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Christian Anders,Nie Mehr Allein,334.05342
3455,255,4,73,Jacob,Klein,M,paid,"Tampa-St. Petersburg-Clearwater, FL",Ashanti,VooDoo,282.46159
3456,280,0,32,Lily,Burns,F,free,"New York-Newark-Jersey City, NY-NJ-PA",Placebo,Passive Aggressive,324.0224
3457,147,17,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),277.15873
3458,255,5,73,Jacob,Klein,M,paid,"Tampa-St. Petersburg-Clearwater, FL",dEUS,Secret Hell,299.83302
3459,23,21,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Two Door Cinema Club,I Can Talk,175.43791
3460,147,18,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",J. Karjalainen & Mustat Lasit,Sinisten tÃÂ¤htien alla,336.74404
3461,23,22,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",OneRepublic,Secrets,224.67873
3462,255,6,73,Jacob,Klein,M,paid,"Tampa-St. Petersburg-Clearwater, FL",The Grascals,Where Corn Don't Grow,224.13016
3463,23,23,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Enya,Boadicea,212.29669
3464,147,19,97,Kate,Harrell,F,paid,"Lansing-East Lansing, MI",Coldplay,The Scientist,311.27465
3465,255,7,73,Jacob,Klein,M,paid,"Tampa-St. Petersburg-Clearwater, FL",Vienna Teng,The Last Snowfall,204.25098
3466,23,24,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Beck,Girl,211.1473
